Date,Day,Venue,Team,Opponent,Name,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,T_att,T_succ,Season,WDL,Team_score,Opp_score,Team_CS,Was_home,GW,Clean_name,FPL_name,FPL_team,FPL_opp_team,Name_original,FPL_pos,FPL_ast,Bonus,Bps,Player_CS,Creativity,Element,Fixture,Player_GC,Goals_scored,ICT_index,Influence,Kickoff_time,FPL_min,Own_goals,Penalties_missed,Penalties_saved,Saves,Selected,Threat,FPL_points,Transfers_balance,Transfers_in,Transfers_out,Value,FPL_GW,xP,FPL_xA,FPL_xGI,FPL_xG,FPL_xGC,Opp_rating,Team_rating,Min_points,clean_name,citizenship,main_position,is_ramadan,days_into_ramadan
2022-05-08,Sun,Away,Everton,Leicester City,Alex-Iwobi,Y,RB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,35.0,50.0,70.0,3.0,27.0,1.0,2.0,2.0,2021-22,W,2,1,0.0,0.0,36,Alex-Iwobi,Alex-Iwobi,Everton,Leicester,Alex Iwobi,MID,1.0,0.0,21.0,0.0,17.8,174.0,357.0,1.0,0.0,5.3,31.2,2022-05-08T13:00:00Z,90.0,0.0,0.0,0.0,0.0,19125.0,4.0,5.0,1401.0,1875.0,474.0,5.8,36.0,,,,,,1764.92126465,1701.73852539,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-05-11,Wed,Away,Everton,Watford,Alex-Iwobi,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,5.0,1.0,0.0,0.0,0.0,0.3,5.0,0.0,61.0,73.0,83.6,10.0,56.0,4.0,2.0,2.0,2021-22,D,0,0,1.0,0.0,30,Alex-Iwobi,Alex-Iwobi,Everton,Watford,Alex Iwobi,MID,0.0,2.0,28.0,1.0,75.6,174.0,299.0,0.0,0.0,13.7,33.0,2022-05-11T18:45:00Z,90.0,0.0,0.0,0.0,0.0,19125.0,28.0,5.0,1401.0,1875.0,474.0,5.8,36.0,,,,,,1596.21691895,1712.57678223,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-05-15,Sun,Home,Everton,Brentford,Alex-Iwobi,Y,"RB,RM,CM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,4.0,0.0,0.0,0.1,2.0,0.0,25.0,31.0,80.6,3.0,16.0,0.0,1.0,0.0,2021-22,L,2,3,0.0,1.0,37,Alex-Iwobi,Alex-Iwobi,Everton,Brentford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.23376465,1710.51538086,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-05-19,Thu,Home,Everton,Crystal Palace,Alex-Iwobi,Y,"RM,WB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,59.0,67.8,9.0,34.0,2.0,8.0,3.0,2021-22,W,3,2,0.0,1.0,33,Alex-Iwobi,Alex-Iwobi,Everton,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.66223145,1701.41833496,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-05-22,Sun,Away,Everton,Arsenal,Alex-Iwobi,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,1.0,0.0,0.0,0.1,2.0,1.0,21.0,30.0,70.0,2.0,17.0,1.0,2.0,1.0,2021-22,L,1,5,0.0,0.0,38,Alex-Iwobi,Alex-Iwobi,Everton,Arsenal,Alex Iwobi,MID,0.0,0.0,4.0,0.0,0.0,174.0,371.0,5.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,90.0,0.0,0.0,0.0,0.0,25047.0,0.0,2.0,-2841.0,1103.0,3944.0,5.8,38.0,,,,,,1847.05114746,1709.81860352,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-08-06,Sat,Home,Everton,Chelsea,Alex-Iwobi,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,2.0,0.0,0.0,0.2,3.0,0.0,31.0,38.0,81.6,5.0,29.0,0.0,1.0,1.0,2022-23,L,0,1,0.0,1.0,1,Alex-Iwobi,Alex-Iwobi,Everton,Chelsea,Alex Iwobi,MID,0.0,0.0,16.0,0.0,22.1,186.0,3.0,1.0,0.0,3.8,13.8,2022-08-06T16:30:00Z,90.0,0.0,0.0,0.0,0.0,11182.0,2.0,2.0,0.0,0.0,0.0,5.5,1.0,1.5,0.0,0.0,0.0,0.0,1899.17883301,1699.1159668,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-08-13,Sat,Away,Everton,Aston Villa,Alex-Iwobi,Y,"CM,RW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,40.0,49.0,81.6,2.0,30.0,0.0,1.0,0.0,2022-23,L,1,2,0.0,0.0,2,Alex-Iwobi,Alex-Iwobi,Everton,Aston Villa,Alex Iwobi,MID,0.0,0.0,14.0,0.0,33.1,186.0,12.0,2.0,0.0,5.1,18.2,2022-08-13T11:30:00Z,90.0,0.0,0.0,0.0,0.0,18074.0,0.0,2.0,1162.0,3237.0,2075.0,5.5,2.0,2.0,0.0,0.0,0.0,0.0,1727.10827637,1694.81958008,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-08-20,Sat,Home,Everton,Nott'ham Forest,Alex-Iwobi,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63.0,2.0,1.0,1.0,0.1,0.1,0.2,6.0,0.0,42.0,54.0,77.8,4.0,39.0,2.0,3.0,2.0,2022-23,D,1,1,0.0,1.0,3,Alex-Iwobi,Alex-Iwobi,Everton,Nott'm Forest,Alex Iwobi,MID,0.0,0.0,13.0,0.0,46.9,186.0,23.0,1.0,0.0,6.6,16.4,2022-08-20T14:00:00Z,90.0,0.0,0.0,0.0,0.0,22529.0,3.0,1.0,1466.0,5199.0,3733.0,5.5,3.0,2.2,0.0,0.0,0.0,0.0,1618.5994873,1689.17590332,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-08-27,Sat,Away,Everton,Brentford,Alex-Iwobi,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,5.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,39.0,42.0,92.9,5.0,24.0,0.0,0.0,0.0,2022-23,D,1,1,0.0,0.0,4,Alex-Iwobi,Alex-Iwobi,Everton,Brentford,Alex Iwobi,MID,0.0,0.0,13.0,0.0,12.6,186.0,33.0,1.0,0.0,4.9,21.4,2022-08-27T14:00:00Z,90.0,0.0,0.0,0.0,0.0,20166.0,15.0,2.0,-3688.0,1565.0,5253.0,5.5,4.0,1.8,0.0,0.0,0.0,0.0,1727.37646484,1686.19506836,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-08-30,Tue,Away,Everton,Leeds United,Alex-Iwobi,Y,LM,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,16.0,25.0,64.0,4.0,22.0,2.0,4.0,2.0,2022-23,D,1,1,0.0,0.0,5,Alex-Iwobi,Alex-Iwobi,Everton,Leeds,Alex Iwobi,MID,1.0,0.0,19.0,0.0,14.3,186.0,45.0,1.0,0.0,4.3,29.0,2022-08-30T19:00:00Z,90.0,0.0,0.0,0.0,0.0,19620.0,0.0,5.0,-1713.0,1014.0,2727.0,5.5,5.0,2.9,0.0,0.0,0.0,0.0,1725.97851562,1688.92248535,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-09-03,Sat,Home,Everton,Liverpool,Alex-Iwobi,Y,LM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,33.0,38.0,86.8,5.0,16.0,0.0,2.0,0.0,2022-23,D,0,0,1.0,1.0,6,Alex-Iwobi,Alex-Iwobi,Everton,Liverpool,Alex Iwobi,MID,0.0,0.0,11.0,1.0,14.3,186.0,55.0,0.0,0.0,2.8,10.6,2022-09-03T11:30:00Z,90.0,0.0,0.0,0.0,0.0,21859.0,3.0,3.0,538.0,2661.0,2123.0,5.5,6.0,1.6,0.0,0.0,0.0,0.0,2013.37353516,1691.46435547,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-09-18,Sun,Home,Everton,West Ham,Alex-Iwobi,Y,LM,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,1.0,47.0,58.0,81.0,11.0,57.0,4.0,4.0,2.0,2022-23,W,1,0,1.0,1.0,8,Alex-Iwobi,Alex-Iwobi,Everton,West Ham,Alex Iwobi,MID,1.0,0.0,22.0,1.0,28.3,186.0,75.0,0.0,0.0,6.9,32.4,2022-09-18T13:15:00Z,90.0,0.0,0.0,0.0,0.0,26398.0,8.0,6.0,1584.0,2400.0,816.0,5.5,8.0,4.0,0.0,0.0,0.0,0.0,1758.59155273,1688.73352051,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-10-01,Sat,Away,Everton,Southampton,Alex-Iwobi,Y,LM,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,1.0,1.0,0.0,0.0,0.2,3.0,1.0,36.0,48.0,75.0,5.0,31.0,5.0,3.0,2.0,2022-23,W,2,1,0.0,0.0,9,Alex-Iwobi,Alex-Iwobi,Everton,Southampton,Alex Iwobi,MID,1.0,0.0,20.0,0.0,42.7,186.0,89.0,1.0,0.0,8.2,36.8,2022-10-01T14:00:00Z,90.0,0.0,0.0,0.0,0.0,35569.0,2.0,5.0,7876.0,10173.0,2297.0,5.5,9.0,5.5,0.0,0.0,0.0,0.0,1664.45080566,1697.17871094,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-10-09,Sun,Home,Everton,Manchester Utd,Alex-Iwobi,Y,"RM,RB",90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,61.0,1.0,2.0,0.0,0.1,0.1,0.1,2.0,0.0,34.0,52.0,65.4,3.0,36.0,1.0,4.0,1.0,2022-23,L,1,2,0.0,1.0,10,Alex-Iwobi,Alex-Iwobi,Everton,Man Utd,Alex Iwobi,MID,0.0,2.0,33.0,0.0,23.3,186.0,96.0,2.0,1.0,8.7,44.2,2022-10-09T18:00:00Z,90.0,0.0,0.0,0.0,0.0,47012.0,19.0,9.0,9798.0,13913.0,4115.0,5.5,10.0,6.7,0.0,0.0,0.0,0.0,1810.66357422,1712.33789062,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-10-15,Sat,Away,Everton,Tottenham,Alex-Iwobi,Y,"CM,RB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,0.0,25.0,1.0,2.0,1.0,2022-23,L,0,2,0.0,0.0,11,Alex-Iwobi,Alex-Iwobi,Everton,Spurs,Alex Iwobi,MID,0.0,0.0,7.0,0.0,2.7,186.0,109.0,2.0,0.0,0.6,3.4,2022-10-15T16:30:00Z,90.0,0.0,0.0,0.0,0.0,62720.0,0.0,2.0,13625.0,17340.0,3715.0,5.5,11.0,5.0,0.0,0.0,0.0,0.0,1885.94165039,1711.54528809,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-10-19,Wed,Away,Everton,Newcastle Utd,Alex-Iwobi,Y,RM,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,75.0,2.0,22.0,0.0,1.0,0.0,2022-23,L,0,1,0.0,0.0,12,Alex-Iwobi,Alex-Iwobi,Everton,Newcastle,Alex Iwobi,MID,0.0,0.0,2.0,0.0,3.4,186.0,120.0,1.0,0.0,0.5,0.0,2022-10-19T18:30:00Z,72.0,0.0,0.0,0.0,0.0,76526.0,2.0,2.0,10264.0,14932.0,4668.0,5.5,12.0,0.0,0.0,0.0,0.0,0.0,1790.85949707,1707.37646484,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-10-22,Sat,Home,Everton,Crystal Palace,Alex-Iwobi,Y,"AM,RW",90.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,2.0,0.0,3.0,0.0,0.0,0.4,3.0,2.0,32.0,37.0,86.5,4.0,28.0,3.0,1.0,0.0,2022-23,W,3,0,1.0,1.0,13,Alex-Iwobi,Alex-Iwobi,Everton,Crystal Palace,Alex Iwobi,MID,2.0,3.0,35.0,1.0,35.4,186.0,123.0,0.0,0.0,8.5,40.4,2022-10-22T14:00:00Z,90.0,0.0,0.0,0.0,0.0,81274.0,9.0,12.0,6749.0,14198.0,7449.0,5.5,13.0,6.0,0.0,0.0,0.0,0.0,1767.77709961,1703.49841309,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-10-29,Sat,Away,Everton,Fulham,Alex-Iwobi,Y,AM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,40.0,72.5,5.0,25.0,2.0,1.0,1.0,2022-23,D,0,0,1.0,0.0,14,Alex-Iwobi,Alex-Iwobi,Everton,Fulham,Alex Iwobi,MID,0.0,0.0,10.0,1.0,12.9,186.0,136.0,0.0,0.0,2.0,6.8,2022-10-29T16:30:00Z,90.0,0.0,0.0,0.0,0.0,202086.0,0.0,3.0,114719.0,123096.0,8377.0,5.5,14.0,5.5,0.0,0.0,0.0,0.0,1677.92749023,1715.89208984,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-11-05,Sat,Home,Everton,Leicester City,Alex-Iwobi,Y,RM,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,0.3,0.3,0.5,5.0,0.0,41.0,49.0,83.7,11.0,37.0,3.0,0.0,0.0,2022-23,L,0,2,0.0,1.0,15,Alex-Iwobi,Alex-Iwobi,Everton,Leicester,Alex Iwobi,MID,0.0,0.0,16.0,0.0,41.3,186.0,143.0,2.0,0.0,8.8,14.4,2022-11-05T17:30:00Z,90.0,0.0,0.0,0.0,0.0,217490.0,32.0,2.0,14458.0,38543.0,24085.0,5.6,15.0,4.2,0.0,0.0,0.0,0.0,1760.56848145,1724.90759277,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-11-12,Sat,Away,Everton,Bournemouth,Alex-Iwobi,Y,RM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,39.0,46.0,84.8,5.0,39.0,3.0,1.0,0.0,2022-23,L,0,3,0.0,0.0,16,Alex-Iwobi,Alex-Iwobi,Everton,Bournemouth,Alex Iwobi,MID,0.0,0.0,15.0,0.0,35.8,186.0,151.0,3.0,0.0,6.7,22.2,2022-11-12T15:00:00Z,90.0,0.0,0.0,0.0,0.0,196954.0,9.0,2.0,-21146.0,16060.0,37206.0,5.6,16.0,2.8,0.06735,0.09295,0.0256,2.5055,1645.69909668,1712.74475098,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-12-26,Mon,Home,Everton,Wolves,Alex-Iwobi,Y,RM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0,0.3,0.3,0.0,3.0,0.0,40.0,51.0,78.4,5.0,37.0,2.0,3.0,2.0,2022-23,L,1,2,0.0,1.0,17,Alex-Iwobi,Alex-Iwobi,Everton,Wolves,Alex Iwobi,MID,0.0,0.0,7.0,0.0,17.7,186.0,166.0,2.0,0.0,4.6,10.6,2022-12-26T15:00:00Z,90.0,0.0,0.0,0.0,0.0,129926.0,18.0,2.0,-68838.0,15929.0,84767.0,5.6,17.0,2.0,0.02618,0.32868,0.3025,0.7136,1681.61364746,1697.95593262,True,Alex Iwobi,Nigeria  England,Attack,False,0
2022-12-31,Sat,Away,Everton,Manchester City,Alex-Iwobi,Y,"CM,RM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,94.7,0.0,22.0,0.0,2.0,0.0,2022-23,D,1,1,0.0,0.0,18,Alex-Iwobi,Alex-Iwobi,Everton,Man City,Alex Iwobi,MID,0.0,0.0,10.0,0.0,5.2,186.0,175.0,1.0,0.0,2.4,16.4,2022-12-31T15:00:00Z,90.0,0.0,0.0,0.0,0.0,111224.0,2.0,2.0,-19214.0,1008.0,20222.0,5.5,18.0,1.0,0.01184,0.01184,0.0,2.0391,2032.99926758,1688.24621582,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-01-03,Tue,Home,Everton,Brighton,Alex-Iwobi,Y,"RM,RW",90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,1.0,0.0,3.0,0.1,0.1,0.0,4.0,1.0,34.0,40.0,85.0,2.0,28.0,1.0,2.0,0.0,2022-23,L,1,4,0.0,1.0,19,Alex-Iwobi,Alex-Iwobi,Everton,Brighton,Alex Iwobi,MID,1.0,0.0,17.0,0.0,15.3,186.0,186.0,4.0,0.0,4.5,6.2,2023-01-03T19:45:00Z,90.0,0.0,0.0,0.0,0.0,104039.0,23.0,4.0,-7538.0,2638.0,10176.0,5.5,19.0,2.7,0.03145,0.08845,0.057,2.1978,1791.68823242,1696.24914551,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-01-14,Sat,Home,Everton,Southampton,Alex-Iwobi,Y,"AM,CM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,1.0,3.0,0.0,0.0,0.1,2.0,0.0,30.0,39.0,76.9,5.0,24.0,2.0,0.0,0.0,2022-23,L,1,2,0.0,1.0,20,Alex-Iwobi,Alex-Iwobi,Everton,Southampton,Alex Iwobi,MID,0.0,0.0,11.0,0.0,19.9,186.0,195.0,2.0,0.0,3.3,10.2,2023-01-14T15:00:00Z,90.0,0.0,0.0,0.0,0.0,85731.0,3.0,2.0,-18390.0,2607.0,20997.0,5.4,20.0,1.9,0.06641,0.12281,0.0564,1.2443,1648.56323242,1684.9901123,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-01-21,Sat,Away,Everton,West Ham,Alex-Iwobi,Y,"WB,AM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,4.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,75.0,98.0,76.5,13.0,71.0,3.0,2.0,2.0,2022-23,L,0,2,0.0,0.0,21,Alex-Iwobi,Alex-Iwobi,Everton,West Ham,Alex Iwobi,MID,0.0,0.0,10.0,0.0,12.7,186.0,210.0,2.0,0.0,4.1,13.6,2023-01-21T15:00:00Z,90.0,0.0,0.0,0.0,0.0,79377.0,15.0,2.0,-6948.0,1006.0,7954.0,5.4,21.0,2.4,0.06526,0.17796,0.1127,2.3338,1740.45349121,1675.31408691,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-02-04,Sat,Home,Everton,Arsenal,Alex-Iwobi,Y,LW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,2.0,0.0,1.0,0.1,0.1,0.2,4.0,0.0,20.0,35.0,57.1,5.0,20.0,4.0,3.0,2.0,2022-23,W,1,0,1.0,1.0,22,Alex-Iwobi,Alex-Iwobi,Everton,Arsenal,Alex Iwobi,MID,0.0,0.0,14.0,1.0,51.3,186.0,215.0,0.0,0.0,7.4,16.2,2023-02-04T12:30:00Z,90.0,0.0,0.0,0.0,0.0,73742.0,6.0,3.0,-6025.0,2176.0,8201.0,5.4,22.0,1.8,0.36,0.41,0.05,0.86,1946.91210938,1667.46228027,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-02-13,Mon,Away,Everton,Liverpool,Alex-Iwobi,Y,RW,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,2.0,0.0,0.0,0.2,2.0,0.0,18.0,28.0,64.3,3.0,21.0,1.0,8.0,5.0,2022-23,L,0,2,0.0,0.0,23,Alex-Iwobi,Alex-Iwobi,Everton,Liverpool,Alex Iwobi,MID,0.0,0.0,13.0,0.0,29.3,186.0,227.0,2.0,0.0,5.4,17.4,2023-02-13T20:00:00Z,90.0,0.0,0.0,0.0,0.0,74617.0,7.0,2.0,392.0,4432.0,4040.0,5.4,23.0,1.8,0.13,0.15,0.02,2.19,1939.40527344,1681.37231445,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-02-18,Sat,Home,Everton,Leeds United,Alex-Iwobi,Y,RW,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,6.0,1.0,0.0,0.0,0.0,0.3,4.0,1.0,30.0,44.0,68.2,9.0,37.0,0.0,7.0,3.0,2022-23,W,1,0,1.0,1.0,24,Alex-Iwobi,Alex-Iwobi,Everton,Leeds,Alex Iwobi,MID,1.0,1.0,25.0,1.0,43.0,186.0,235.0,0.0,0.0,8.5,42.0,2023-02-18T15:00:00Z,90.0,0.0,0.0,0.0,0.0,84727.0,0.0,7.0,9622.0,12903.0,3281.0,5.4,24.0,4.0,0.08,0.08,0.0,0.6,1696.11083984,1676.44799805,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-02-25,Sat,Home,Everton,Aston Villa,Alex-Iwobi,Y,RM,69.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,39.0,2.0,0.0,1.0,0.3,0.3,0.2,4.0,0.0,19.0,28.0,67.9,6.0,19.0,2.0,3.0,2.0,2022-23,L,0,2,0.0,1.0,25,Alex-Iwobi,Alex-Iwobi,Everton,Aston Villa,Alex Iwobi,MID,0.0,0.0,13.0,0.0,41.2,186.0,243.0,1.0,0.0,7.5,11.2,2023-02-25T15:00:00Z,69.0,0.0,0.0,0.0,0.0,542138.0,23.0,2.0,258765.0,270935.0,12170.0,5.4,25.0,5.9,0.38,0.66,0.28,1.63,1740.07653809,1682.3157959,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-03-01,Wed,Away,Everton,Arsenal,Alex-Iwobi,Y,RW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,29.0,75.9,1.0,22.0,3.0,4.0,2.0,2022-23,L,0,4,0.0,0.0,7,Alex-Iwobi,Alex-Iwobi,Everton,Arsenal,Alex Iwobi,MID,0.0,0.0,9.0,0.0,5.5,186.0,61.0,4.0,0.0,1.7,9.4,2023-03-01T19:45:00Z,90.0,0.0,0.0,0.0,0.0,542138.0,2.0,2.0,258765.0,270935.0,12170.0,5.4,25.0,5.9,0.04,0.04,0.0,2.79,1926.9465332,1671.31408691,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-03-05,Sun,Away,Everton,Nott'ham Forest,Alex-Iwobi,Y,RW,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,55.0,74.5,8.0,47.0,4.0,5.0,2.0,2022-23,D,2,2,0.0,0.0,26,Alex-Iwobi,Alex-Iwobi,Everton,Nott'm Forest,Alex Iwobi,MID,0.0,0.0,11.0,0.0,20.0,186.0,258.0,2.0,0.0,3.7,8.8,2023-03-05T14:00:00Z,88.0,0.0,0.0,0.0,0.0,263917.0,8.0,2.0,-78367.0,3285.0,81652.0,5.4,26.0,3.0,0.11,0.14,0.03,0.87,1649.91357422,1667.14331055,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-03-11,Sat,Home,Everton,Brentford,Alex-Iwobi,Y,RW,89.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,3.0,2.0,0.0,0.2,0.2,0.1,5.0,1.0,21.0,30.0,70.0,4.0,25.0,1.0,2.0,0.0,2022-23,W,1,0,1.0,1.0,27,Alex-Iwobi,Alex-Iwobi,Everton,Brentford,Alex Iwobi,MID,0.0,0.0,9.0,1.0,32.3,186.0,263.0,0.0,0.0,8.5,19.6,2023-03-11T15:00:00Z,90.0,0.0,0.0,0.0,0.0,168628.0,33.0,3.0,-94771.0,3872.0,98643.0,5.3,27.0,3.2,0.02,0.22,0.2,1.99,1795.34729004,1673.16967773,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-03-18,Sat,Away,Everton,Chelsea,Alex-Iwobi,Y,"RW,RM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,28.0,39.3,3.0,21.0,2.0,4.0,2.0,2022-23,D,2,2,0.0,0.0,28,Alex-Iwobi,Alex-Iwobi,Everton,Chelsea,Alex Iwobi,MID,0.0,0.0,9.0,0.0,11.8,186.0,275.0,2.0,0.0,3.1,10.2,2023-03-18T17:30:00Z,90.0,0.0,0.0,0.0,0.0,152439.0,9.0,2.0,-14631.0,3133.0,17764.0,5.3,28.0,2.2,0.01,0.02,0.01,2.37,1868.47766113,1686.11083984,True,Alex Iwobi,Nigeria  England,Attack,False,0
2023-04-03,Mon,Home,Everton,Tottenham,Alex-Iwobi,Y,RM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,2.0,0.0,0.0,0.0,0.0,0.2,7.0,0.0,38.0,51.0,74.5,8.0,51.0,5.0,8.0,3.0,2022-23,D,1,1,0.0,1.0,29,Alex-Iwobi,Alex-Iwobi,Everton,Spurs,Alex Iwobi,MID,0.0,0.0,14.0,0.0,29.8,186.0,286.0,1.0,0.0,5.2,14.2,2023-04-03T19:00:00Z,90.0,0.0,0.0,0.0,0.0,116639.0,8.0,2.0,-36867.0,1213.0,38080.0,5.1,29.0,2.3,0.18,0.0,0.04,1.48,1851.1940918,1692.05725098,True,Alex Iwobi,Nigeria  England,Attack,True,12
2023-04-08,Sat,Away,Everton,Manchester Utd,Alex-Iwobi,Y,RM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.1,0.1,0.1,7.0,0.0,23.0,34.0,67.6,6.0,31.0,5.0,4.0,1.0,2022-23,L,0,2,0.0,0.0,30,Alex-Iwobi,Alex-Iwobi,Everton,Man Utd,Alex Iwobi,MID,0.0,0.0,11.0,0.0,27.8,186.0,297.0,2.0,0.0,4.5,13.0,2023-04-08T11:30:00Z,90.0,0.0,0.0,0.0,0.0,113504.0,4.0,2.0,-6646.0,2838.0,9484.0,5.1,30.0,2.0,0.05,0.11,0.06,3.46,1880.80212402,1694.9708252,True,Alex Iwobi,Nigeria  England,Attack,True,17
