player_id,player_name,citizenship,position,main_position
495200,Luis Ndreu (495200),Albania  Italy,Midfield - Attacking Midfield,Midfield
4952,Alhassane Keita (4952),Guinea,Attack - Centre-Forward,Attack
49562,Ruslan Agalarov (49562),Russia  Uzbekistan,Midfield - Right Midfield,Midfield
495622,Moha Moukhliss (495622),Spain  Morocco,Midfield - Central Midfield,Midfield
495602,Moha Ramos (495602),Spain  Senegal,Goalkeeper,Goalkeeper
495666,William Saliba (495666),France  Cameroon,Defender - Centre-Back,Defender
495669,Lamine Diaby-Fadiga (495669),France  Guinea,Midfield - Attacking Midfield,Midfield
495668,Aliou Traoré (495668),France  Mali,Midfield - Central Midfield,Midfield
495834,Abdoulaye Paye Camara (495834),Guinea,Midfield - Defensive Midfield,Midfield
495924,Pascal Eboussi (495924),Cameroon,Defender - Centre-Back,Defender
4960,Sasa Papac (4960),Bosnia-Herzegovina,Defender - Left-Back,Defender
496094,Karim Adeyemi (496094),Germany  Nigeria,Attack - Right Winger,Attack
496193,Fallou Dieye (496193),Senegal,Goalkeeper,Goalkeeper
4962,Faruk Atalay (4962),Türkiye,Midfield - Attacking Midfield,Midfield
496321,Ajdin Zeljković (496321),Sweden  Bosnia-Herzegovina,Attack - Left Winger,Attack
496357,Mehdi Boudjemaa (496357),Algeria  France,Midfield - Central Midfield,Midfield
496706,Montassar Talbi (496706),Tunisia  France,Defender - Centre-Back,Defender
49681,Aykut Öztürk (49681),Türkiye  Germany,Attack - Centre-Forward,Attack
496857,Edon Zhegrova (496857),Kosovo  Albania,Attack - Right Winger,Attack
496871,Rob Nizet (496871),Belgium  Senegal,Defender - Left-Back,Defender
497121,Mert Efe Çölbeyi (497121),Türkiye,Attack - Centre-Forward,Attack
497103,Rashed Al-Tumi (497103),Malta  Libya,Goalkeeper,Goalkeeper
497190,Betim Halimi (497190),Kosovo  Albania,Goalkeeper,Goalkeeper
497251,Ayoub Haddad (497251),Netherlands  Morocco,Defender - Right-Back,Defender
497663,Mujaid Sadick (497663),Spain  Nigeria,Defender - Centre-Back,Defender
498082,Jameel Al-Yahmadi (498082),Oman,Attack - Right Winger,Attack
49811,Roman Schmick (49811),Germany  Kazakhstan,Defender - Centre-Back,Defender
49821,Aziz Bouhaddouz (49821),Morocco  Germany,Attack - Centre-Forward,Attack
49841,Hamdi Harbaoui (49841),Tunisia  Belgium,Attack - Centre-Forward,Attack
49848,Souheil Ben Radhia (49848),Tunisia,Defender - Right-Back,Defender
49847,Franck Ongfiang (49847),Cameroon,Midfield - Left Midfield,Midfield
498517,Emeka Eze (498517),Nigeria,Attack - Centre-Forward,Attack
49872,Djamel Bakar (49872),Comoros  France,Attack - Centre-Forward,Attack
49851,Ahmed Ben Yahia (49851),Tunisia,Attack - Right Winger,Attack
498857,Yunus Emre Aslan (498857),Türkiye,Goalkeeper,Goalkeeper
498860,Atahan Cukurova (498860),Türkiye,Attack - Right Winger,Attack
499163,Landrit Ejupi (499163),Switzerland  Albania,Midfield - Attacking Midfield,Midfield
